OrgCode,OrgName,Procedure,Measure,Modelled_Records_2011,Modelled_Records_2012,Modelled_Records_2013,Modelled_Records_2014,Modelled_Records_2015,Modelled_Records_2016,Modelled_Records_2017,Modelled_Records_2018,Modelled_Records_2019,Adjusted_Health_Gain_2011,Adjusted_Health_Gain_2012,Adjusted_Health_Gain_2013,Adjusted_Health_Gain_2014,Adjusted_Health_Gain_2015,Adjusted_Health_Gain_2016,Adjusted_Health_Gain_2017,Adjusted_Health_Gain_2018,Adjusted_Health_Gain_2019,Outlier_2011,Outlier_2012,Outlier_2013,Outlier_2014,Outlier_2015,Outlier_2016,Outlier_2017,Outlier_2018,Outlier_2019
RBK,WALSALL HEALTHCARE NHS TRUST,Hip Replacement Revision,EQ-5D Index,0,*,*,9,3,-,3,NULL,1,-,-,-,-,-,-,-,NULL,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,No procedures,Insufficient records,No procedures,Insufficient records
RBK,WALSALL HEALTHCARE NHS TRUST,Knee Replacement Primary,EQ-5D Index,0,65,99,115,128,80,65,100,95,-,0.279,0.224,0.275,0.24,0.311,0.339,0.288,0.352,No procedures,Not an outlier,Negative outlier (99.8%),Not an outlier,Negative outlier (99.8%),Not an outlier,Not an outlier,Negative outlier (95%),Not an outlier
RBK,WALSALL HEALTHCARE NHS TRUST,Knee Replacement Revision,EQ-5D Index,0,*,*,*,3,3,1,2,1,-,-,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RBK,WALSALL HEALTHCARE NHS TRUST,Total Hip Replacement,EQ-5D Index,89,37,83,97,89,61,54,68,62,0.325,0.416,0.405,0.317,0.302,0.373,0.434,0.411,0.472,Negative outlier (99.8%),Not an outlier,Not an outlier,Negative outlier (99.8%),Negative outlier (99.8%),Negative outlier (95%),Not an outlier,Not an outlier,Not an outlier
RBK,WALSALL HEALTHCARE NHS TRUST,Total Knee Replacement,EQ-5D Index,80,65,99,115,131,83,66,102,96,0.293,0.286,0.224,0.266,0.232,0.308,0.341,0.281,0.352,Not an outlier,Not an outlier,Negative outlier (99.8%),Negative outlier (95%),Negative outlier (99.8%),Not an outlier,Not an outlier,Negative outlier (95%),Not an outlier
RBK,WALSALL HEALTHCARE NHS TRUST,Hip Replacement Primary,Oxford Hip Score,0,40,86,94,88,68,61,77,65,-,19.326,19.106,16.318,16.884,18.248,18.871,20.536,22.352,No procedures,Not an outlier,Negative outlier (95%),Negative outlier (99.8%),Negative outlier (99.8%),Negative outlier (99.8%),Negative outlier (99.8%),Negative outlier (95%),Not an outlier
RBK,WALSALL HEALTHCARE NHS TRUST,Hip Replacement Revision,Oxford Hip Score,0,*,6,13,3,-,3,NULL,1,-,-,-,-,-,-,-,NULL,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,No procedures,Insufficient records,No procedures,Insufficient records
RBK,WALSALL HEALTHCARE NHS TRUST,Total Hip Replacement,Oxford Hip Score,95,40,92,107,91,68,64,77,66,15.325,17.534,19.361,15.194,15.789,17.362,18.406,19.434,21.437,Negative outlier (99.8%),Negative outlier (95%),Not an outlier,Negative outlier (99.8%),Negative outlier (99.8%),Negative outlier (99.8%),Negative outlier (99.8%),Negative outlier (99.8%),Not an outlier
RBK,WALSALL HEALTHCARE NHS TRUST,Knee Replacement Primary,Oxford Knee Score,0,72,106,119,137,93,71,112,102,-,14.762,12.694,14.358,14.112,16.676,16.989,16.114,17.819,No procedures,Not an outlier,Negative outlier (99.8%),Negative outlier (95%),Negative outlier (99.8%),Not an outlier,Not an outlier,Not an outlier,Not an outlier
RBK,WALSALL HEALTHCARE NHS TRUST,Knee Replacement Revision,Oxford Knee Score,0,*,*,*,3,4,1,2,1,-,-,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RBK,WALSALL HEALTHCARE NHS TRUST,Total Knee Replacement,Oxford Knee Score,89,72,106,119,140,97,72,114,103,15.233,14.857,12.598,14.289,13.886,16.402,16.815,15.778,17.996,Not an outlier,Not an outlier,Negative outlier (99.8%),Negative outlier (95%),Negative outlier (99.8%),Not an outlier,Not an outlier,Not an outlier,Not an outlier
RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,Hip Replacement Primary,EQ VAS,0,125,215,252,237,230,191,199,131,-,10.01,8.061,12.173,10.053,13.481,12.138,11.817,14.035,No procedures,Not an outlier,Negative outlier (99.8%),Not an outlier,Negative outlier (95%),Not an outlier,Not an outlier,Negative outlier (95%),Not an outlier
RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,Hip Replacement Revision,EQ VAS,0,7,9,*,2,0,2,2,1,-,-,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,No procedures,Insufficient records,Insufficient records,Insufficient records
RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,Knee Replacement Primary,EQ VAS,0,198,265,261,275,296,251,256,140,-,4.455,7.78,4.302,5.349,5.828,7.967,7.565,7.976,No procedures,Not an outlier,Positive outlier (95%),Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,Total Hip Replacement,EQ VAS,201,132,224,252,239,230,193,201,132,10.233,10.373,8.597,12.251,10.139,13.834,12.091,11.539,14.294,Not an outlier,Not an outlier,Negative outlier (95%),Not an outlier,Not an outlier,Not an outlier,Not an outlier,Negative outlier (95%),Not an outlier
RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,Total Knee Replacement,EQ VAS,245,213,270,262,276,300,251,258,140,4.08,4.83,7.557,4.268,5.098,5.62,7.693,7.31,8.051,Not an outlier,Not an outlier,Positive outlier (95%),Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,Hip Replacement Primary,EQ-5D Index,0,127,227,269,241,242,198,206,128,-,0.421,0.393,0.397,0.357,0.421,0.408,0.424,0.443,No procedures,Not an outlier,Negative outlier (95%),Negative outlier (95%),Negative outlier (99.8%),Not an outlier,Negative outlier (99.8%),Negative outlier (95%),Not an outlier
RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,Hip Replacement Revision,EQ-5D Index,0,8,9,*,2,1,2,2,1,-,-,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,Knee Replacement Primary,EQ-5D Index,0,203,280,286,272,307,264,260,152,-,0.332,0.382,0.331,0.333,0.33,0.328,0.343,0.306,No procedures,Not an outlier,Positive outlier (99.8%),Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Negative outlier (95%)
RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,Total Hip Replacement,EQ-5D Index,204,135,236,269,243,243,200,208,129,0.398,0.421,0.391,0.392,0.353,0.422,0.403,0.415,0.438,Not an outlier,Not an outlier,Negative outlier (95%),Negative outlier (95%),Negative outlier (99.8%),Not an outlier,Negative outlier (99.8%),Negative outlier (95%),Not an outlier
RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,Total Knee Replacement,EQ-5D Index,247,218,286,288,273,311,264,262,152,0.323,0.321,0.372,0.32,0.318,0.319,0.317,0.338,0.305,Not an outlier,Not an outlier,Positive outlier (99.8%),Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Negative outlier (95%)
RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,Hip Replacement Primary,Oxford Hip Score,0,147,231,282,262,247,208,218,137,-,19.828,19.84,20.069,19.52,20.666,21.8,20.865,22.149,No procedures,Negative outlier (95%),Negative outlier (95%),Negative outlier (95%),Negative outlier (99.8%),Negative outlier (95%),Not an outlier,Negative outlier (99.8%),Not an outlier
RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,Hip Replacement Revision,Oxford Hip Score,0,8,10,*,2,1,2,2,1,-,-,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,Total Hip Replacement,Oxford Hip Score,232,155,241,282,264,248,210,220,138,19.571,19.382,19.437,19.932,19.327,20.675,21.774,20.817,22.071,Not an outlier,Not an outlier,Negative outlier (95%),Negative outlier (95%),Negative outlier (99.8%),Not an outlier,Not an outlier,Negative outlier (95%),Not an outlier
RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,Knee Replacement Primary,Oxford Knee Score,0,235,302,299,281,332,280,271,157,-,15.543,18.525,16.724,16.111,16.684,17.118,17.375,17.22,No procedures,Not an outlier,Positive outlier (99.8%),Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,Total Knee Replacement,Oxford Knee Score,274,252,308,301,282,336,281,273,157,15.85,15.117,18.137,16.365,15.766,16.372,16.831,17.268,17.172,Not an outlier,Not an outlier,Positive outlier (99.8%),Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,Hip Replacement Primary,EQ VAS,0,90,144,146,92,133,138,160,81,-,11.111,7.119,9.234,11.373,10.684,10.767,12.112,13.365,No procedures,Not an outlier,Negative outlier (99.8%),Negative outlier (95%),Not an outlier,Negative outlier (95%),Negative outlier (95%),Not an outlier,Not an outlier
RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,Hip Replacement Revision,EQ VAS,0,20,18,12,8,5,9,6,2,-,-,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,Knee Replacement Primary,EQ VAS,0,110,197,230,163,209,205,191,89,-,5.101,6.067,4.116,4.757,5.256,6.768,7.228,1.829,No procedures,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Negative outlier (99.8%)
RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,Knee Replacement Revision,EQ VAS,0,9,11,9,5,8,7,10,4,-,-,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,Total Hip Replacement,EQ VAS,121,110,162,158,100,138,147,166,83,9.957,10.197,6.944,10.007,11.288,11.307,10.974,13.012,13.853,Not an outlier,Not an outlier,Negative outlier (99.8%),Not an outlier,Not an outlier,Not an outlier,Negative outlier (95%),Not an outlier,Not an outlier
RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,Total Knee Replacement,EQ VAS,133,119,208,239,168,217,212,201,93,2.948,4.378,5.926,4.348,4.898,5.138,6.905,6.945,2.472,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Negative outlier (99.8%)
RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,Hip Replacement Primary,EQ-5D Index,0,92,155,155,107,139,145,173,85,-,0.439,0.377,0.391,0.407,0.397,0.411,0.428,0.422,No procedures,Not an outlier,Negative outlier (99.8%),Negative outlier (95%),Not an outlier,Negative outlier (95%),Negative outlier (99.8%),Negative outlier (95%),Not an outlier
RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,Hip Replacement Revision,EQ-5D Index,0,20,21,14,8,5,10,6,2,-,-,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,Knee Replacement Primary,EQ-5D Index,0,111,219,251,181,221,207,195,97,-,0.333,0.319,0.277,0.288,0.295,0.28,0.309,0.255,No procedures,Not an outlier,Not an outlier,Negative outlier (95%),Not an outlier,Negative outlier (95%),Negative outlier (99.8%),Not an outlier,Negative outlier (99.8%)
RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,Knee Replacement Revision,EQ-5D Index,0,8,12,12,7,7,10,14,4,-,-,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,Total Hip Replacement,EQ-5D Index,134,112,176,169,115,144,155,179,87,0.444,0.418,0.359,0.38,0.403,0.404,0.408,0.437,0.421,Not an outlier,Not an outlier,Negative outlier (99.8%),Negative outlier (95%),Not an outlier,Not an outlier,Negative outlier (95%),Not an outlier,Not an outlier
RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,Total Knee Replacement,EQ-5D Index,130,119,231,263,188,228,217,209,101,0.273,0.328,0.319,0.278,0.286,0.291,0.285,0.304,0.257,Not an outlier,Not an outlier,Not an outlier,Negative outlier (95%),Not an outlier,Negative outlier (95%),Negative outlier (99.8%),Negative outlier (95%),Negative outlier (99.8%)
RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,Hip Replacement Primary,Oxford Hip Score,0,100,167,164,112,151,157,183,87,-,21.424,19.282,20.402,20.034,19.695,20.352,22.102,21.835,No procedures,Not an outlier,Negative outlier (99.8%),Not an outlier,Negative outlier (95%),Negative outlier (99.8%),Negative outlier (99.8%),Not an outlier,Not an outlier
RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,Hip Replacement Revision,Oxford Hip Score,0,23,21,15,8,6,9,8,2,-,-,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,Total Hip Replacement,Oxford Hip Score,148,123,188,179,120,157,166,191,89,19.667,20.315,18.795,20.283,20.201,20.095,20.597,22.601,21.981,Not an outlier,Not an outlier,Negative outlier (99.8%),Not an outlier,Not an outlier,Negative outlier (95%),Negative outlier (95%),Not an outlier,Not an outlier
RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,Knee Replacement Primary,Oxford Knee Score,0,129,228,285,200,235,232,211,98,-,16.265,16.015,14.086,15.51,15.629,14.045,16.218,14.638,No procedures,Not an outlier,Not an outlier,Negative outlier (99.8%),Not an outlier,Not an outlier,Negative outlier (99.8%),Not an outlier,Negative outlier (99.8%)
RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,Knee Replacement Revision,Oxford Knee Score,0,9,13,12,7,8,11,14,4,-,-,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,Total Knee Replacement,Oxford Knee Score,150,138,241,297,207,243,243,225,102,14.102,15.821,15.705,14.016,15.307,15.637,14.167,15.908,14.462,Not an outlier,Not an outlier,Not an outlier,Negative outlier (99.8%),Not an outlier,Not an outlier,Negative outlier (99.8%),Negative outlier (95%),Negative outlier (99.8%)
RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,Hip Replacement Primary,EQ VAS,0,114,168,157,212,186,152,137,95,-,10.389,12.125,11.111,10.646,12.749,11.466,14.35,12.025,No procedures,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Negative outlier (95%),Not an outlier,Not an outlier
RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,Hip Replacement Revision,EQ VAS,0,13,11,8,14,14,7,8,1,-,-,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,Knee Replacement Primary,EQ VAS,0,112,172,162,199,224,217,183,110,-,2.22,3.906,4.168,5.506,6.115,7.237,7.548,5.513,No procedures,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,Knee Replacement Revision,EQ VAS,0,8,*,*,3,10,8,5,4,-,-,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,Total Hip Replacement,EQ VAS,139,127,179,165,226,200,159,145,96,9.722,9.939,11.52,11.263,10.49,12.9,11.567,14.793,11.917,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,Total Knee Replacement,EQ VAS,99,120,172,162,202,234,225,188,114,2.716,1.884,4.144,4.309,5.35,6.134,7.169,6.983,6.16,Not an outlier,Negative outlier (95%),Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,Hip Replacement Primary,EQ-5D Index,0,120,169,156,211,193,158,157,95,-,0.43,0.454,0.437,0.413,0.426,0.452,0.444,0.459,No procedures,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,Hip Replacement Revision,EQ-5D Index,0,12,12,8,12,16,7,9,1,-,-,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,Knee Replacement Primary,EQ-5D Index,0,112,174,161,199,229,213,185,121,-,0.279,0.328,0.283,0.334,0.306,0.326,0.348,0.316,No procedures,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,Knee Replacement Revision,EQ-5D Index,0,8,*,*,3,10,7,4,5,-,-,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,Total Hip Replacement,EQ-5D Index,138,132,181,164,223,209,165,166,96,0.434,0.418,0.441,0.429,0.41,0.415,0.448,0.439,0.446,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,Total Knee Replacement,EQ-5D Index,118,120,174,161,202,239,220,189,126,0.258,0.275,0.327,0.288,0.327,0.308,0.328,0.342,0.308,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,Hip Replacement Primary,Oxford Hip Score,0,125,180,165,224,198,169,170,102,-,20.339,21.592,20.637,20.227,20.585,21.693,22.086,23.183,No procedures,Not an outlier,Not an outlier,Not an outlier,Negative outlier (95%),Negative outlier (95%),Not an outlier,Not an outlier,Not an outlier
RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,Hip Replacement Revision,Oxford Hip Score,0,11,12,8,14,15,7,8,1,-,-,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,Total Hip Replacement,Oxford Hip Score,152,136,192,173,238,213,176,178,103,20.839,19.846,21.081,20.637,19.844,20.485,21.682,21.972,22.966,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Negative outlier (95%),Not an outlier,Not an outlier,Not an outlier,Not an outlier
RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,Knee Replacement Primary,Oxford Knee Score,0,115,181,168,209,238,231,202,132,-,15.292,16.292,14.892,16.421,16.044,17.699,17.503,17.611,No procedures,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
